No,TimeStamp,Message,Predict,Conf,Answer
17/10/2022:18:56:40,.,False,40.0%,ไม่เข้าใจคำถามค่ะ กรุณาถามใหม่หรือติดต่อเจ้าหน้าที่ 02-4376631-5 ต่อ 3477 ในวันและเวลาราชการ
17/10/2022:19:04:42,ปฏิทินบันทึกข้อมูล,การบันทึก,90.0%,ขั้นตอนที่เท่าไรคะ
17/10/2022:20:08:51,ระบบประกันคุณภาพการศึกษา,False,41.0%,ไม่เข้าใจคำถามค่ะ กรุณาถามใหม่หรือติดต่อเจ้าหน้าที่ 02-4376631-5 ต่อ 3477 ในวันและเวลาราชการ
17/10/2022:20:53:56,2.1,2.1-แผนพัฒนาการจัดการศึกษา,97.0%,ท่านสามารถทำตามได้ตาม VDO อธิบายการบันทึกข้อมูลขั้นที่ 2.1 แผนพัฒนาการจัดการศึกษา คลิก 👉https://youtu.be/PQb6ELw5u2M
17/10/2022:21:05:35,2.1,2.1-แผนพัฒนาการจัดการศึกษา,97.0%,ท่านสามารถทำตามได้ตาม VDO อธิบายการบันทึกข้อมูลขั้นที่ 2.1 แผนพัฒนาการจัดการศึกษา คลิก 👉https://youtu.be/PQb6ELw5u2M
18/10/2022:00:14:16,ระบบประกันคุณภาพการศึกษา ขั้นตอนที่ 1,False,30.0%,ไม่เข้าใจคำถามค่ะ กรุณาถามใหม่หรือติดต่อเจ้าหน้าที่ 02-4376631-5 ต่อ 3477 ในวันและเวลาราชการ
18/10/2022:00:14:55,ระบบประกันคุณภาพการศึกษา ขั้นตอนที่ 4,False,67.0%,ไม่เข้าใจคำถามค่ะ กรุณาถามใหม่หรือติดต่อเจ้าหน้าที่ 02-4376631-5 ต่อ 3477 ในวันและเวลาราชการ
18/10/2022:00:15:03,ระบบประกันคุณภาพการศึกษา ข้อมูลพื้นฐาน,False,63.0%,ไม่เข้าใจคำถามค่ะ กรุณาถามใหม่หรือติดต่อเจ้าหน้าที่ 02-4376631-5 ต่อ 3477 ในวันและเวลาราชการ
18/10/2022:00:15:20,ระบบประกันคุณภาพการศึกษา ขั้นตอนที่ 6,False,21.0%,ไม่เข้าใจคำถามค่ะ กรุณาถามใหม่หรือติดต่อเจ้าหน้าที่ 02-4376631-5 ต่อ 3477 ในวันและเวลาราชการ
18/10/2022:01:16:41,วิธีการกำหนดมาตรฐานการศึกษา,1-กำหนดมาตรฐาน,99.0%,วิธีการใส่ข้อมูลขั้นที่ 1 กำหนดมาตรฐานฯ หากเข้ามาครั้งแรกให้คลิกปุ่มเพิ่มมาตรฐาน มุมบนขวามือ สามารถดูวิธีการแบบ VDO ได้ผ่านlink นี้ 👉https://youtu.be/1Ii49Vr8ssA
18/10/2022:01:17:22,การคัดลอกมาตรฐานการศึกษาในปีที่ผ่านมา,1-คัดลอกมาตรฐาน,98.0%,ให้คลิกปุ่ม "คัดลอกจากปี256.." หรือทำตามVDOนี้ ในนาทีที่ 2 เป็นต้นไปค่ะ 👉https://youtu.be/1Ii49Vr8ssA
18/10/2022:01:18:01,การเพิ่มมาตรฐานและประเด็นพิจารณา,False,35.0%,ไม่เข้าใจคำถามค่ะ กรุณาถามใหม่หรือติดต่อเจ้าหน้าที่ 02-4376631-5 ต่อ 3477 ในวันและเวลาราชการ
18/10/2022:01:18:41,การเพิ่มมาตรฐาน,False,60.0%,ไม่เข้าใจคำถามค่ะ กรุณาถามใหม่หรือติดต่อเจ้าหน้าที่ 02-4376631-5 ต่อ 3477 ในวันและเวลาราชการ
18/10/2022:01:18:53,เพิ่มมาตรฐาน,1-เพิ่มมาตรฐาน,94.0%,วิธีการเพิ่มมาตรฐานให้คลิกปุ่ม "เพิ่มมาตรฐาน" มุมบนขวามือ สามารถดูวิธีการแบบ VDO ได้ผ่านlink นี้ 👉https://youtu.be/1Ii49Vr8ssA
18/10/2022:01:20:19,การกำหนดตัวชี้วัดของประเด็นพิจารณา,1-กำหนดค่าเป้าหมาย,96.0%,ตัวชี้วัดตรงนี้ต้องมาจากการกำหนดร่วมกันของบุคลากรในโรงเรียน ว่าในการพัฒนาคุณภาพตามมาตรฐานการศึกษาในแต่มาตรฐาน ในแต่ละประเด็น โรงเรียนจะวัดด้วยอะไรและตั้งค่าเป้าหมายความสำเร็จไว้เท่าไหร่ การกำหนดตัวชี้วัดตรงนี้จะมีความสัมพันธ์และเชื่อมโยงจนเสร็จสิ้นกระบวนการประกันคุณภาพ เพราะเมื่อโรงเรียนกำหนดตัวชี้วัดแล้ว ตัวชี้วัดนี้จะเชื่อมโยงไปสู่ขั้นที่2 การจัดทำแผนพัฒนาฯและแผนปฏิบัติการประจำปี โรงเรียนต้องกำหนดโครงการที่สอดรับกับตัวชี้วัดตรงนี้ด้วย ตัวชี้วัดที่กำหนดต้องมีโครงการรองรับทุกตัวชี้วัด และในการกำหนดตัวชี้วัด ใน1ประเด็นของมาตรฐาน สามารถมีได้มากกว่า 1 ตัวชี้วัด
18/10/2022:01:20:59,วิธีการรับรองข้อมูลของผู้บริหารสถานศึกษา,False,63.0%,ไม่เข้าใจคำถามค่ะ กรุณาถามใหม่หรือติดต่อเจ้าหน้าที่ 02-4376631-5 ต่อ 3477 ในวันและเวลาราชการ
18/10/2022:01:44:32,ระบบประกันคุณภาพการศึกษา ข้อมูลพื้นฐาน,False,63.0%,ไม่เข้าใจคำถามค่ะ กรุณาถามใหม่หรือติดต่อเจ้าหน้าที่ 02-4376631-5 ต่อ 3477 ในวันและเวลาราชการ
18/10/2022:02:11:28,2.1,2.1-แผนพัฒนาการจัดการศึกษา,97.0%,ท่านสามารถทำตามได้ตาม VDO อธิบายการบันทึกข้อมูลขั้นที่ 2.1 แผนพัฒนาการจัดการศึกษา คลิก 👉https://youtu.be/PQb6ELw5u2M
